outlet_id,item_id,selling_price,available
O0212,I0073,169.15,True
O0212,I0072,128.19,True
O0212,I0076,197.49,True
O0212,I0075,251.75,True
O0212,I0074,182.55,True
O0213,I0073,173.57,True
O0213,I0072,131.95,True
O0213,I0075,217.89,True
O0213,I0076,211.83,True
O0213,I0074,171.89,True
O0214,I0074,177.38,True
O0214,I0075,244.45,True
O0214,I0073,151.96,True
O0214,I0076,210.4,True
O0214,I0072,132.06,True
O0215,I0072,136.29,True
O0215,I0074,170.37,True
O0215,I0075,220.73,True
O0215,I0073,161.98,True
O0215,I0076,196.65,True
O0216,I0074,195.85,True
O0216,I0075,241.76,True
O0216,I0072,123.99,True
O0216,I0073,169.08,True
O0216,I0076,216.23,True
O0217,I0076,199.87,True
O0217,I0074,179.67,True
O0217,I0072,124.07,True
O0217,I0073,174.36,True
O0217,I0075,240.89,True
O0218,I0072,125.27,True
O0218,I0076,217.98,True
O0218,I0074,194.82,True
O0218,I0073,157.4,True
O0218,I0075,219.14,True
O0219,I0075,237.2,True
O0219,I0074,187.65,True
O0219,I0076,215.36,True
O0219,I0073,157.83,True
O0219,I0072,135.98,True
O0220,I0074,193.52,True
O0220,I0076,218.87,True
O0220,I0075,248.68,True
O0220,I0072,127.48,True
O0220,I0073,161.91,True
O0221,I0080,155.36,True
O0221,I0078,241.59,True
O0221,I0077,202.45,True
O0221,I0079,181.98,True
O0221,I0081,235.97,True
O0222,I0080,148.61,True
O0222,I0077,212.76,False
O0222,I0079,174.23,True
O0222,I0078,266.92,True
O0222,I0081,222.59,True
O0223,I0079,189.09,True
O0223,I0078,252.42,True
O0223,I0081,213.91,True
O0223,I0077,201.83,True
O0223,I0080,159.56,True
O0224,I0080,157.19,True
O0224,I0081,226.85,True
O0224,I0079,182.09,True
O0224,I0077,210.97,True
O0224,I0078,250.62,True
O0225,I0079,190.97,True
O0225,I0077,216.61,True
O0225,I0078,248.48,True
O0225,I0081,218.04,True
O0225,I0080,142.42,True
O0226,I0078,250.39,True
O0226,I0077,193.26,True
O0226,I0080,156.81,True
O0226,I0081,208.95,True
O0226,I0079,186.91,True
O0227,I0081,237.06,True
O0227,I0078,237.86,True
O0227,I0079,173.07,True
O0227,I0080,157.38,True
O0227,I0077,212.18,True
O0228,I0078,255.42,True
O0228,I0077,207.91,True
O0228,I0081,209.16,True
O0228,I0080,153.13,True
O0228,I0079,179.19,True
O0229,I0081,218.0,True
O0229,I0077,190.26,True
O0229,I0079,189.07,True
O0229,I0078,242.71,True
O0229,I0080,155.57,True
O0230,I0079,189.39,True
O0230,I0078,241.78,True
O0230,I0080,162.37,True
O0230,I0081,234.37,True
O0230,I0077,206.73,True
O0231,I0080,155.94,True
O0231,I0081,239.65,True
O0231,I0079,176.07,True
O0231,I0077,197.52,True
O0231,I0078,257.33,True
O0232,I0079,192.56,True
O0232,I0081,219.25,True
O0232,I0080,158.26,True
O0232,I0077,202.25,True
O0232,I0078,269.31,True
O0233,I0081,212.08,True
O0233,I0077,203.97,True
O0233,I0080,145.69,True
O0233,I0078,259.71,True
O0233,I0079,192.08,True
O0234,I0078,249.25,True
O0234,I0077,209.64,True
O0234,I0081,234.52,True
O0234,I0080,152.31,True
O0234,I0079,180.38,True
O0235,I0079,193.11,True
O0235,I0077,203.31,True
O0235,I0081,223.51,True
O0235,I0080,163.88,True
O0235,I0078,269.59,True
O0236,I0077,194.93,True
O0236,I0078,237.82,True
O0236,I0081,216.83,True
O0236,I0080,160.19,True
O0236,I0079,173.92,True
O0237,I0077,192.83,True
O0237,I0081,229.34,True
O0237,I0080,154.81,True
O0237,I0079,186.27,True
O0237,I0078,240.59,True
O0238,I0080,149.35,True
O0238,I0081,222.49,True
O0238,I0078,242.66,True
O0238,I0079,190.08,True
O0238,I0077,210.52,True
O0239,I0081,237.18,True
O0239,I0079,188.5,True
O0239,I0080,144.04,True
O0239,I0078,240.28,True
O0239,I0077,212.02,True
O0240,I0077,199.46,True
O0240,I0080,163.34,True
O0240,I0078,263.12,True
O0240,I0081,222.28,True
O0240,I0079,181.09,True
O0241,I0083,245.69,True
O0241,I0085,160.18,True
O0241,I0084,206.94,True
O0241,I0082,200.44,True
O0242,I0084,216.74,True
O0242,I0083,241.03,True
O0242,I0082,199.41,True
O0242,I0085,153.95,True
O0243,I0083,238.72,True
O0243,I0082,194.35,True
O0243,I0085,163.37,True
O0243,I0084,212.7,False
O0244,I0085,148.43,True
O0244,I0083,217.82,True
O0244,I0084,190.62,True
O0244,I0082,217.29,True
O0245,I0082,192.81,True
O0245,I0085,154.23,True
O0245,I0083,240.1,True
O0245,I0084,215.77,True
O0246,I0082,209.33,True
O0246,I0085,159.74,True
O0246,I0083,224.97,True
O0246,I0084,196.39,True
O0247,I0084,212.97,True
O0247,I0085,145.7,True
O0247,I0083,230.39,True
O0247,I0082,191.48,True
O0248,I0084,197.67,True
O0248,I0083,241.86,False
O0248,I0085,148.48,True
O0248,I0082,195.37,True
O0249,I0083,233.98,True
O0249,I0085,156.97,True
O0249,I0082,202.41,True
O0249,I0084,211.64,True
O0250,I0082,208.49,True
O0250,I0083,243.74,True
O0250,I0085,149.35,True
O0250,I0084,193.26,True
O0251,I0086,163.35,True
O0251,I0088,204.46,True
O0251,I0092,162.01,True
O0251,I0091,104.98,True
O0251,I0090,101.02,True
O0251,I0089,130.51,True
O0251,I0087,194.05,True
O0252,I0091,107.2,True
O0252,I0089,120.78,True
O0252,I0088,209.4,True
O0252,I0092,171.56,True
O0252,I0087,173.27,True
O0252,I0086,148.36,True
O0252,I0090,104.91,True
O0253,I0091,104.34,True
O0253,I0086,143.74,True
O0253,I0092,154.87,True
O0253,I0088,218.28,True
O0253,I0090,106.56,True
O0253,I0087,191.27,True
O0253,I0089,127.01,True
O0254,I0091,110.01,True
O0254,I0088,199.78,True
O0254,I0087,177.74,False
O0254,I0089,119.29,True
O0254,I0092,164.32,True
O0254,I0090,105.37,True
O0254,I0086,158.07,True
O0255,I0089,124.31,True
O0255,I0092,173.61,True
O0255,I0088,194.98,True
O0255,I0087,178.36,True
O0255,I0086,150.92,True
O0255,I0090,97.39,True
O0255,I0091,106.13,True
O0256,I0090,94.41,True
O0256,I0087,172.88,True
O0256,I0086,150.81,True
O0256,I0089,122.84,True
O0256,I0092,174.5,True
O0256,I0091,119.63,True
O0256,I0088,199.25,True
O0257,I0089,127.26,True
O0257,I0088,200.46,True
O0257,I0091,107.83,True
O0257,I0090,106.56,True
O0257,I0086,142.17,True
O0257,I0087,170.73,True
O0257,I0092,171.23,True
O0258,I0087,188.95,True
O0258,I0092,156.55,True
O0258,I0086,158.69,True
O0258,I0091,103.67,True
O0258,I0089,123.57,False
O0258,I0088,216.66,True
O0258,I0090,96.32,True
O0259,I0092,174.56,True
O0259,I0087,179.24,True
O0259,I0090,108.9,True
O0259,I0088,209.56,True
O0259,I0089,117.7,True
O0259,I0091,104.56,True
O0259,I0086,153.41,True
O0260,I0088,217.53,True
O0260,I0087,177.72,False
O0260,I0089,124.2,True
O0260,I0086,156.23,True
O0260,I0092,171.57,True
O0260,I0090,104.81,True
O0260,I0091,111.3,True
O0261,I0088,213.27,True
O0261,I0092,167.45,True
O0261,I0090,104.03,True
O0261,I0086,158.89,True
O0261,I0089,128.82,True
O0261,I0087,192.14,True
O0261,I0091,116.98,True
O0262,I0086,161.88,True
O0262,I0091,112.08,True
O0262,I0088,191.63,False
O0262,I0092,152.4,True
O0262,I0087,184.43,True
O0262,I0089,118.06,True
O0262,I0090,94.06,True
O0263,I0090,98.44,True
O0263,I0088,216.05,True
O0263,I0089,114.36,True
O0263,I0092,163.21,True
O0263,I0087,178.05,True
O0263,I0091,117.7,True
O0263,I0086,149.2,True
O0264,I0091,114.48,True
O0264,I0087,175.39,True
O0264,I0088,215.98,True
O0264,I0092,162.7,True
O0264,I0090,106.41,True
O0264,I0086,143.38,True
O0264,I0089,121.11,True
O0265,I0086,152.33,True
O0265,I0092,155.85,True
O0265,I0090,99.89,True
O0265,I0088,214.56,True
O0265,I0089,117.8,True
O0265,I0091,118.54,True
O0265,I0087,175.6,True
O0266,I0092,163.09,True
O0266,I0088,202.55,True
O0266,I0087,177.45,True
O0266,I0086,149.98,True
O0266,I0090,103.43,True
O0266,I0091,106.32,True
O0266,I0089,116.22,True
O0267,I0091,112.43,True
O0267,I0089,126.63,True
O0267,I0090,102.32,True
O0267,I0087,189.14,True
O0267,I0086,145.88,True
O0267,I0092,165.23,True
O0267,I0088,212.5,True
O0268,I0092,154.83,True
O0268,I0087,184.37,False
O0268,I0088,191.8,True
O0268,I0090,102.52,True
O0268,I0091,112.53,True
O0268,I0089,115.5,True
O0268,I0086,163.4,True
O0269,I0089,129.87,True
O0269,I0086,158.25,True
O0269,I0087,187.02,True
O0269,I0088,196.1,True
O0269,I0091,113.21,True
O0269,I0092,167.93,True
O0269,I0090,105.47,True
O0270,I0087,187.85,False
O0270,I0090,101.86,True
O0270,I0089,125.25,True
O0270,I0088,214.94,True
O0270,I0092,159.73,True
O0270,I0091,105.43,True
O0270,I0086,151.07,True
O0271,I0090,96.77,True
O0271,I0089,123.05,True
O0271,I0087,182.22,True
O0271,I0092,164.64,True
O0271,I0086,152.6,True
O0271,I0088,192.28,True
O0271,I0091,109.31,True
O0272,I0090,108.53,True
O0272,I0091,114.22,True
O0272,I0086,159.42,True
O0272,I0092,158.28,True
O0272,I0087,187.99,True
O0272,I0089,129.83,True
O0272,I0088,214.77,True
O0273,I0092,157.7,True
O0273,I0088,199.7,True
O0273,I0087,178.54,True
O0273,I0091,117.62,True
O0273,I0086,157.63,True
O0273,I0090,107.24,True
O0273,I0089,129.22,True
O0274,I0089,116.66,True
O0274,I0090,106.75,True
O0274,I0087,172.61,True
O0274,I0092,162.67,True
O0274,I0086,160.12,True
O0274,I0091,116.27,True
O0274,I0088,202.7,True
O0275,I0092,157.11,True
O0275,I0089,121.52,True
O0275,I0088,208.86,True
O0275,I0090,107.83,True
O0275,I0086,156.71,True
O0275,I0087,190.34,True
O0275,I0091,111.47,True
O0276,I0088,194.68,True
O0276,I0091,108.7,True
O0276,I0092,156.73,True
O0276,I0086,147.87,True
O0276,I0090,108.83,True
O0276,I0089,124.0,True
O0276,I0087,172.99,True
O0277,I0088,209.92,True
O0277,I0092,170.62,True
O0277,I0090,108.72,False
O0277,I0087,195.32,True
O0277,I0086,148.42,True
O0277,I0091,115.11,True
O0277,I0089,128.86,True
O0278,I0089,130.31,True
O0278,I0087,176.94,True
O0278,I0091,119.4,True
O0278,I0092,163.86,True
O0278,I0088,211.01,True
O0278,I0086,148.27,True
O0278,I0090,105.3,True
O0279,I0087,192.65,True
O0279,I0092,157.04,True
O0279,I0088,191.16,True
O0279,I0089,124.96,True
O0279,I0086,146.27,True
O0279,I0090,108.2,True
O0279,I0091,117.95,True
O0280,I0090,108.4,True
O0280,I0088,193.66,True
O0280,I0089,119.79,True
O0280,I0092,156.47,True
O0280,I0087,177.68,True
O0280,I0086,149.86,True
O0280,I0091,112.67,True
O0281,I0093,216.43,True
O0281,I0098,292.88,True
O0281,I0099,240.42,True
O0281,I0096,190.79,True
O0281,I0094,251.63,True
O0281,I0095,276.86,True
O0281,I0097,289.15,True
O0282,I0098,311.47,True
O0282,I0097,303.52,True
O0282,I0099,251.71,True
O0282,I0093,211.68,True
O0282,I0094,247.59,True
O0282,I0095,286.82,True
O0282,I0096,204.44,True
O0283,I0095,262.17,False
O0283,I0096,215.96,True
O0283,I0094,266.9,True
O0283,I0093,212.0,True
O0283,I0099,238.01,True
O0283,I0098,323.43,True
O0283,I0097,322.11,True
O0284,I0098,311.45,True
O0284,I0094,261.03,True
O0284,I0093,211.15,False
O0284,I0095,264.61,True
O0284,I0099,239.0,True
O0284,I0096,211.26,True
O0284,I0097,328.7,True
O0285,I0095,280.14,True
O0285,I0098,326.3,True
O0285,I0094,258.92,True
O0285,I0093,205.73,True
O0285,I0099,255.4,True
O0285,I0096,205.82,True
O0285,I0097,304.33,True
O0286,I0099,273.24,True
O0286,I0096,216.0,True
O0286,I0097,319.79,True
O0286,I0094,238.7,True
O0286,I0095,268.52,True
O0286,I0093,204.52,True
O0286,I0098,299.94,True
O0287,I0095,269.37,True
O0287,I0094,267.38,True
O0287,I0096,205.16,True
O0287,I0097,317.02,True
O0287,I0093,191.56,True
O0287,I0099,249.91,True
O0287,I0098,321.4,True
O0288,I0094,265.98,True
O0288,I0093,205.62,True
O0288,I0095,269.11,True
O0288,I0097,323.26,True
O0288,I0098,326.12,True
O0288,I0099,252.34,True
O0288,I0096,199.68,True
O0289,I0094,261.28,True
O0289,I0095,259.84,False
O0289,I0093,213.44,True
O0289,I0097,317.51,True
O0289,I0099,240.04,True
O0289,I0096,218.64,True
O0289,I0098,290.23,True
O0290,I0098,315.66,True
O0290,I0093,196.83,True
O0290,I0097,321.89,True
O0290,I0094,240.15,True
O0290,I0096,214.41,True
O0290,I0099,245.52,True
O0290,I0095,260.32,True
O0291,I0097,286.21,True
O0291,I0094,266.73,True
O0291,I0096,201.24,True
O0291,I0099,259.85,True
O0291,I0095,280.61,True
O0291,I0098,304.51,True
O0291,I0093,213.75,True
O0292,I0098,303.21,True
O0292,I0096,204.38,True
O0292,I0097,299.2,True
O0292,I0099,237.9,True
O0292,I0093,200.54,True
O0292,I0094,271.87,True
O0292,I0095,276.1,True
O0293,I0097,296.13,False
O0293,I0095,288.52,True
O0293,I0093,213.31,True
O0293,I0094,255.99,True
O0293,I0098,290.33,True
O0293,I0099,269.19,True
O0293,I0096,213.73,True
O0294,I0093,204.13,True
O0294,I0098,287.64,True
O0294,I0099,238.2,True
O0294,I0096,203.38,True
O0294,I0097,292.09,True
O0294,I0094,265.63,True
O0294,I0095,268.12,True
O0295,I0094,269.34,True
O0295,I0095,279.6,True
O0295,I0093,200.62,True
O0295,I0098,284.29,True
O0295,I0097,305.67,True
O0295,I0099,266.09,True
O0295,I0096,214.14,True
O0296,I0099,266.4,True
O0296,I0097,285.34,True
O0296,I0096,201.75,True
O0296,I0095,261.45,True
O0296,I0094,256.98,False
O0296,I0093,202.4,True
O0296,I0098,314.56,True
O0297,I0096,206.66,True
O0297,I0094,251.91,True
O0297,I0095,280.01,True
O0297,I0098,286.94,True
O0297,I0099,254.85,True
O0297,I0093,210.92,True
O0297,I0097,322.69,True
O0298,I0099,263.05,True
O0298,I0094,265.02,True
O0298,I0098,299.23,True
O0298,I0093,211.12,True
O0298,I0097,304.21,True
O0298,I0096,214.67,True
O0298,I0095,269.3,True
O0299,I0099,256.81,True
O0299,I0094,239.77,True
O0299,I0095,258.75,True
O0299,I0093,207.06,True
O0299,I0097,295.91,True
O0299,I0096,200.0,True
O0299,I0098,306.74,True
O0300,I0098,298.12,True
O0300,I0099,270.07,True
O0300,I0093,205.19,True
O0300,I0095,258.14,True
O0300,I0096,191.48,True
O0300,I0097,302.39,True
O0300,I0094,239.45,True
O0301,I0093,203.18,True
O0301,I0096,199.32,True
O0301,I0099,272.65,True
O0301,I0095,268.8,True
O0301,I0094,266.42,True
O0301,I0098,318.41,True
O0301,I0097,300.96,True
O0302,I0099,252.65,True
O0302,I0096,191.6,True
O0302,I0093,213.87,True
O0302,I0094,253.04,True
O0302,I0097,314.31,True
O0302,I0098,287.39,True
O0302,I0095,282.12,True
O0303,I0094,247.68,True
O0303,I0097,298.55,True
O0303,I0099,243.38,True
O0303,I0093,197.98,True
O0303,I0095,269.35,True
O0303,I0098,325.95,False
O0303,I0096,192.02,True
O0304,I0096,198.16,True
O0304,I0094,269.61,True
O0304,I0099,247.24,True
O0304,I0095,287.01,True
O0304,I0093,200.7,True
O0304,I0097,310.61,True
O0304,I0098,305.29,True
O0305,I0098,296.99,False
O0305,I0094,246.42,True
O0305,I0093,191.04,True
O0305,I0099,253.1,True
O0305,I0096,193.75,True
O0305,I0095,278.34,True
O0305,I0097,288.23,True
O0306,I0099,250.95,True
O0306,I0095,261.28,True
O0306,I0097,325.15,True
O0306,I0098,288.5,True
O0306,I0096,213.07,True
O0306,I0094,263.75,True
O0306,I0093,190.74,True
O0307,I0093,207.95,True
O0307,I0099,248.98,True
O0307,I0098,318.77,True
O0307,I0095,293.66,True
O0307,I0096,210.47,True
O0307,I0097,316.42,True
O0307,I0094,259.69,True
O0308,I0096,217.45,True
O0308,I0099,253.22,True
O0308,I0093,205.93,True
O0308,I0094,246.85,True
O0308,I0097,308.71,True
O0308,I0095,268.17,True
O0308,I0098,296.02,True
O0309,I0093,217.11,True
O0309,I0094,245.1,True
O0309,I0095,257.23,True
O0309,I0099,273.57,True
O0309,I0098,315.0,True
O0309,I0097,294.16,True
O0309,I0096,203.12,True
O0310,I0095,289.99,True
O0310,I0096,215.29,True
O0310,I0099,268.93,True
O0310,I0094,243.3,True
O0310,I0097,293.83,True
O0310,I0093,197.42,True
O0310,I0098,285.22,True
O0311,I0106,286.46,True
O0311,I0105,257.43,True
O0311,I0108,367.79,True
O0311,I0107,314.26,True
O0312,I0108,378.66,True
O0312,I0105,273.33,True
O0312,I0106,284.67,True
O0312,I0107,334.93,True
O0313,I0107,344.73,True
O0313,I0108,357.92,True
O0313,I0106,292.0,True
O0313,I0105,246.46,True
O0314,I0108,362.06,True
O0314,I0105,255.73,True
O0314,I0107,326.81,True
O0314,I0106,265.48,True
O0315,I0106,284.97,True
O0315,I0108,378.87,True
O0315,I0107,341.92,True
O0315,I0105,262.9,True
O0316,I0108,346.18,True
O0316,I0106,306.75,True
O0316,I0107,339.4,False
O0316,I0105,258.49,True
O0317,I0107,342.21,True
O0317,I0105,236.67,True
O0317,I0106,302.35,True
O0317,I0108,379.45,False
O0318,I0105,269.06,True
O0318,I0108,349.99,True
O0318,I0107,361.03,True
O0318,I0106,302.42,True
O0319,I0105,253.87,True
O0319,I0106,292.91,True
O0319,I0108,339.29,True
O0319,I0107,350.18,True
O0320,I0108,346.64,False
O0320,I0106,298.7,True
O0320,I0107,344.36,True
O0320,I0105,259.81,True
O0321,I0112,269.1,True
O0321,I0109,176.04,True
O0321,I0110,219.2,True
O0321,I0113,162.85,True
O0321,I0111,156.41,True
O0322,I0112,256.29,True
O0322,I0113,158.92,True
O0322,I0111,169.52,True
O0322,I0109,193.43,True
O0322,I0110,210.71,True
O0323,I0110,220.68,True
O0323,I0113,163.72,True
O0323,I0111,152.94,True
O0323,I0109,184.56,True
O0323,I0112,242.36,True
O0324,I0113,161.26,True
O0324,I0111,168.23,True
O0324,I0110,230.05,True
O0324,I0109,189.74,True
O0324,I0112,266.96,True
O0325,I0109,196.66,True
O0325,I0110,232.39,True
O0325,I0111,160.99,True
O0325,I0113,148.03,True
O0325,I0112,262.22,True
O0326,I0109,178.2,True
O0326,I0110,227.98,True
O0326,I0113,149.57,True
O0326,I0111,171.49,True
O0326,I0112,236.6,True
O0327,I0110,208.31,True
O0327,I0112,249.43,True
O0327,I0109,174.56,True
O0327,I0113,153.99,True
O0327,I0111,159.44,True
O0328,I0111,152.48,True
O0328,I0112,265.22,True
O0328,I0110,219.45,True
O0328,I0113,150.82,True
O0328,I0109,189.67,True
O0329,I0112,255.06,True
O0329,I0113,157.63,True
O0329,I0110,235.36,True
O0329,I0109,189.34,True
O0329,I0111,168.11,True
O0330,I0110,228.57,True
O0330,I0109,186.18,True
O0330,I0113,152.08,True
O0330,I0112,265.73,True
O0330,I0111,169.4,True
O0331,I0112,272.25,True
O0331,I0109,174.09,True
O0331,I0113,146.89,True
O0331,I0110,225.69,True
O0331,I0111,154.09,True
O0332,I0110,233.77,True
O0332,I0111,171.81,True
O0332,I0113,151.68,True
O0332,I0112,273.11,True
O0332,I0109,191.11,True
O0333,I0110,214.99,True
O0333,I0113,156.53,True
O0333,I0109,195.29,True
O0333,I0111,152.49,True
O0333,I0112,238.33,True
O0334,I0109,195.11,True
O0334,I0113,146.65,True
O0334,I0110,216.56,True
O0334,I0111,173.84,True
O0334,I0112,271.38,True
O0335,I0111,163.45,True
O0335,I0109,186.71,True
O0335,I0112,250.97,True
O0335,I0110,237.37,True
O0335,I0113,143.61,True
O0336,I0111,172.6,True
O0336,I0113,141.84,True
O0336,I0112,256.78,True
O0336,I0109,184.07,True
O0336,I0110,231.84,True
O0337,I0113,156.74,True
O0337,I0110,217.95,True
O0337,I0111,155.2,True
O0337,I0112,258.26,True
O0337,I0109,187.07,True
O0338,I0110,220.33,True
O0338,I0112,263.65,True
O0338,I0113,150.34,True
O0338,I0111,162.85,True
O0338,I0109,192.79,True
O0339,I0111,168.21,True
O0339,I0112,239.96,True
O0339,I0113,151.1,True
O0339,I0110,224.73,True
O0339,I0109,182.04,True
O0340,I0110,223.26,True
O0340,I0109,187.57,True
O0340,I0111,163.54,True
O0340,I0112,271.33,True
O0340,I0113,144.39,True
O0341,I0116,301.01,True
O0341,I0114,244.68,True
O0341,I0117,433.83,True
O0341,I0115,299.46,True
O0342,I0114,238.78,True
O0342,I0117,402.59,True
O0342,I0116,302.44,True
O0342,I0115,286.04,True
O0343,I0114,264.71,True
O0343,I0117,397.23,True
O0343,I0115,301.56,True
O0343,I0116,286.48,True
O0344,I0114,259.48,True
O0344,I0117,418.27,True
O0344,I0116,301.6,True
O0344,I0115,309.96,True
O0345,I0117,428.53,True
O0345,I0114,259.53,False
O0345,I0116,314.0,True
O0345,I0115,305.15,True
O0346,I0115,303.46,True
O0346,I0117,406.98,True
O0346,I0114,253.54,True
O0346,I0116,325.78,True
O0347,I0114,245.2,True
O0347,I0116,287.75,True
O0347,I0115,328.32,True
O0347,I0117,420.24,True
O0348,I0117,391.24,False
O0348,I0114,256.08,True
O0348,I0115,290.93,True
O0348,I0116,292.53,True
O0349,I0116,326.53,True
O0349,I0117,392.21,True
O0349,I0114,246.55,True
O0349,I0115,316.36,True
O0350,I0114,265.53,True
O0350,I0115,288.84,True
O0350,I0117,418.62,True
O0350,I0116,323.46,True
O0351,I0118,316.97,True
O0351,I0119,224.37,True
O0351,I0120,333.67,True
O0351,I0121,97.34,True
O0352,I0120,355.58,True
O0352,I0118,327.69,True
O0352,I0121,99.06,True
O0352,I0119,224.14,True
O0353,I0120,381.75,True
O0353,I0121,108.34,True
O0353,I0119,245.77,True
O0353,I0118,308.89,True
O0354,I0118,314.85,True
O0354,I0121,108.65,True
O0354,I0120,381.4,True
O0354,I0119,242.62,True
O0355,I0119,229.74,True
O0355,I0121,98.79,True
O0355,I0120,374.19,True
O0355,I0118,295.04,True
O0356,I0119,250.23,True
O0356,I0121,104.92,True
O0356,I0118,289.87,True
O0356,I0120,361.51,True
O0357,I0118,284.16,True
O0357,I0121,100.94,True
O0357,I0119,235.07,True
O0357,I0120,334.56,True
O0358,I0118,304.04,True
O0358,I0120,356.45,True
O0358,I0121,107.23,True
O0358,I0119,231.07,True
O0359,I0120,352.05,True
O0359,I0119,227.23,True
O0359,I0121,106.29,True
O0359,I0118,286.97,True
O0360,I0120,365.44,True
O0360,I0118,307.99,True
O0360,I0121,100.31,True
O0360,I0119,244.5,True
O0361,I0124,477.79,True
O0361,I0125,325.6,True
O0361,I0123,392.68,True
O0361,I0122,425.58,True
O0362,I0123,380.27,True
O0362,I0122,433.8,True
O0362,I0125,297.78,True
O0362,I0124,483.0,True
O0363,I0123,409.3,True
O0363,I0122,409.31,True
O0363,I0125,318.67,True
O0363,I0124,540.49,True
O0364,I0122,416.15,True
O0364,I0124,535.42,True
O0364,I0125,284.88,True
O0364,I0123,395.59,True
O0365,I0125,295.7,True
O0365,I0122,425.27,True
O0365,I0124,528.4,True
O0365,I0123,387.28,True
O0366,I0124,481.1,True
O0366,I0123,411.7,True
O0366,I0122,424.54,True
O0366,I0125,305.96,True
O0367,I0123,433.46,True
O0367,I0122,407.16,True
O0367,I0125,291.99,True
O0367,I0124,528.07,True
O0368,I0123,382.51,True
O0368,I0124,490.95,True
O0368,I0125,326.59,True
O0368,I0122,422.94,True
O0369,I0125,312.78,True
O0369,I0122,412.42,True
O0369,I0123,383.0,True
O0369,I0124,513.32,True
O0370,I0123,392.26,True
O0370,I0125,298.49,True
O0370,I0124,545.13,True
O0370,I0122,413.63,True
O0371,I0128,140.17,False
O0371,I0127,99.41,True
O0371,I0126,308.59,True
O0371,I0129,104.7,True
O0372,I0127,96.56,True
O0372,I0129,103.09,True
O0372,I0126,293.57,True
O0372,I0128,137.02,True
O0373,I0127,101.3,True
O0373,I0129,97.15,True
O0373,I0126,326.08,True
O0373,I0128,141.48,True
O0374,I0128,130.1,False
O0374,I0129,98.4,True
O0374,I0127,104.14,True
O0374,I0126,297.54,True
O0375,I0126,292.02,True
O0375,I0129,98.23,True
O0375,I0127,94.68,True
O0375,I0128,138.17,True
O0376,I0126,290.58,True
O0376,I0127,103.62,True
O0376,I0128,139.07,True
O0376,I0129,102.8,True
O0377,I0129,99.77,True
O0377,I0128,134.96,True
O0377,I0127,102.95,True
O0377,I0126,286.47,True
O0378,I0126,304.98,True
O0378,I0127,104.95,True
O0378,I0129,96.79,True
O0378,I0128,137.49,True
O0379,I0129,103.84,True
O0379,I0127,95.57,True
O0379,I0128,127.32,True
O0379,I0126,292.2,True
O0380,I0129,94.34,True
O0380,I0126,321.6,True
O0380,I0127,102.71,True
O0380,I0128,132.74,True
O0381,I0130,78.38,True
O0381,I0132,413.46,True
O0381,I0131,348.71,True
O0381,I0133,317.76,True
O0382,I0131,369.38,True
O0382,I0130,78.72,True
O0382,I0132,407.23,True
O0382,I0133,289.46,True
O0383,I0130,85.92,True
O0383,I0131,378.41,True
O0383,I0132,391.66,True
O0383,I0133,308.9,True
O0384,I0130,76.44,True
O0384,I0133,292.11,True
O0384,I0131,336.37,True
O0384,I0132,385.68,True
O0385,I0132,408.3,True
O0385,I0131,372.28,True
O0385,I0133,286.35,True
O0385,I0130,76.85,True
O0386,I0132,379.63,True
O0386,I0130,83.29,True
O0386,I0131,351.23,True
O0386,I0133,321.53,True
O0387,I0131,360.49,True
O0387,I0132,393.88,True
O0387,I0133,309.57,True
O0387,I0130,86.64,True
O0388,I0133,295.93,True
O0388,I0132,422.39,True
O0388,I0130,77.36,True
O0388,I0131,336.12,True
O0389,I0131,343.14,True
O0389,I0133,319.77,True
O0389,I0132,415.23,True
O0389,I0130,79.9,True
O0390,I0130,85.84,True
O0390,I0132,429.23,True
O0390,I0131,345.3,True
O0390,I0133,324.03,True
O0391,I0136,415.83,True
O0391,I0134,428.31,True
O0391,I0135,397.44,True
O0391,I0137,321.22,True
O0392,I0134,414.77,True
O0392,I0135,406.87,True
O0392,I0137,319.13,True
O0392,I0136,425.72,True
O0393,I0135,365.28,True
O0393,I0136,425.58,True
O0393,I0137,290.18,True
O0393,I0134,400.89,True
O0394,I0137,287.22,True
O0394,I0134,425.54,True
O0394,I0135,408.73,True
O0394,I0136,416.39,True
O0395,I0136,380.9,False
O0395,I0134,396.18,True
O0395,I0135,364.45,True
O0395,I0137,323.62,True
O0396,I0134,430.5,True
O0396,I0137,324.03,True
O0396,I0135,369.59,True
O0396,I0136,417.5,True
O0397,I0136,416.04,True
O0397,I0137,312.6,True
O0397,I0134,420.03,True
O0397,I0135,364.41,False
O0398,I0134,435.33,True
O0398,I0136,397.06,True
O0398,I0135,409.71,False
O0398,I0137,299.37,True
O0399,I0137,313.87,True
O0399,I0134,416.08,True
O0399,I0136,421.53,True
O0399,I0135,364.06,True
O0400,I0137,322.62,True
O0400,I0135,402.16,True
O0400,I0134,384.8,True
O0400,I0136,417.46,False
O0401,I0140,103.22,True
O0401,I0138,156.28,True
O0401,I0139,77.72,True
O0401,I0141,113.98,True
O0401,I0142,194.0,True
O0402,I0138,160.0,True
O0402,I0139,75.97,True
O0402,I0141,105.07,True
O0402,I0140,100.93,True
O0402,I0142,210.99,True
O0403,I0142,214.24,True
O0403,I0139,86.72,True
O0403,I0141,111.08,True
