sale_id,outlet_id,item_id,sale_date,quantity,unit_price,total_amount,payment_method,order_channel
SALE040560,O0004,I0008,2026-01-25,2,343.23,686.46,UPI,Dine-in
SALE040561,O0409,I0139,2025-12-11,2,85.21,170.42,Card,Online
SALE040562,O0158,I0065,2025-11-26,1,514.88,514.88,Cash,Online
SALE040563,O0290,I0096,2026-03-20,2,214.41,428.82,UPI,Delivery
SALE040564,O0306,I0095,2025-09-11,2,261.28,522.56,Card,Delivery
SALE040565,O0158,I0060,2025-10-29,1,464.31,464.31,Card,Takeaway
SALE040566,O0078,I0016,2025-12-26,1,344.97,344.97,UPI,Takeaway
SALE040567,O0422,I0033,2026-01-21,2,360.83,721.66,UPI,Takeaway
SALE040568,O0163,I0062,2025-09-20,2,542.21,1084.42,Card,Delivery
SALE040569,O0210,I0076,2025-11-15,1,209.61,209.61,Card,Dine-in
SALE040570,O0467,I0020,2026-06-05,1,492.5,492.5,Cash,Online
SALE040571,O0464,I0023,2026-08-31,2,247.34,494.68,Card,Online
SALE040572,O0257,I0091,2026-02-06,1,107.83,107.83,UPI,Dine-in
SALE040573,O0004,I0172,2025-11-12,1,131.06,131.06,UPI,Takeaway
SALE040574,O0076,I0012,2026-06-26,1,478.21,478.21,UPI,Online
SALE040575,O0076,I0013,2025-09-25,1,425.55,425.55,UPI,Delivery
SALE040576,O0007,I0191,2026-03-06,3,523.79,1571.37,Card,Online
SALE040577,O0005,I0189,2025-09-14,2,434.04,868.08,Card,Delivery
SALE040578,O0484,I0021,2025-10-12,1,310.56,310.56,UPI,Delivery
SALE040579,O0192,I0070,2026-06-03,4,197.77,791.08,UPI,Online
SALE040580,O0469,I0025,2025-12-05,1,85.72,85.72,Wallet,Dine-in
SALE040581,O0099,I0025,2026-03-25,4,86.87,347.48,UPI,Online
SALE040582,O0201,I0073,2026-05-24,1,171.67,171.67,UPI,Dine-in
SALE040583,O0022,I0010,2026-05-17,3,435.08,1305.24,UPI,Dine-in
SALE040584,O0150,I0058,2025-11-03,1,271.73,271.73,UPI,Takeaway
SALE040585,O0144,I0062,2026-05-02,2,584.33,1168.66,UPI,Delivery
SALE040586,O0429,I0033,2025-10-16,1,373.71,373.71,Card,Online
SALE040587,O0160,I0062,2026-04-15,1,522.19,522.19,UPI,Delivery
SALE040588,O0106,I0039,2025-12-10,1,513.85,513.85,Card,Delivery
SALE040589,O0024,I0017,2025-12-14,4,426.8,1707.2,UPI,Delivery
SALE040590,O0286,I0097,2026-02-05,1,319.79,319.79,UPI,Takeaway
SALE040591,O0053,I0018,2026-08-04,1,389.29,389.29,Card,Online
SALE040592,O0174,I0060,2025-11-20,1,460.73,460.73,Cash,Delivery
SALE040593,O0288,I0096,2026-02-18,1,199.68,199.68,Wallet,Takeaway
SALE040594,O0304,I0094,2026-07-10,1,269.61,269.61,Card,Online
SALE040595,O0101,I0042,2025-09-20,3,409.72,1229.16,UPI,Online
SALE040596,O0181,I0265,2025-12-23,3,177.16,531.48,UPI,Dine-in
SALE040597,O0008,I0190,2025-11-25,1,294.8,294.8,UPI,Dine-in
SALE040598,O0250,I0085,2026-06-04,2,149.35,298.7,UPI,Delivery
SALE040599,O0152,I0063,2025-10-01,1,339.08,339.08,Wallet,Online
SALE040600,O0086,I0033,2026-08-10,2,335.72,671.44,UPI,Delivery
SALE040601,O0021,I0016,2026-03-01,1,360.44,360.44,Card,Dine-in
SALE040602,O0097,I0024,2026-01-27,1,224.46,224.46,UPI,Takeaway
SALE040603,O0003,I0008,2025-10-11,2,362.53,725.06,UPI,Online
SALE040604,O0401,I0140,2025-12-06,1,103.22,103.22,UPI,Takeaway
SALE040605,O0110,I0041,2026-05-05,1,459.18,459.18,UPI,Delivery
SALE040606,O0208,I0074,2026-06-14,1,184.62,184.62,Card,Delivery
SALE040607,O0294,I0095,2026-05-16,4,268.12,1072.48,Card,Delivery
SALE040608,O0011,I0002,2026-04-14,1,413.51,413.51,UPI,Dine-in
SALE040609,O0039,I0163,2025-10-13,1,134.4,134.4,Card,Delivery
SALE040610,O0284,I0097,2026-03-29,1,328.7,328.7,UPI,Takeaway
SALE040611,O0187,I0270,2026-01-13,1,266.88,266.88,UPI,Online
SALE040612,O0169,I0064,2026-01-09,2,433.06,866.12,Card,Delivery
SALE040613,O0463,I0018,2025-11-14,1,374.78,374.78,UPI,Dine-in
SALE040614,O0483,I0021,2025-11-09,2,328.33,656.66,Card,Dine-in
SALE040615,O0185,I0066,2026-03-15,1,124.63,124.63,UPI,Dine-in
SALE040616,O0149,I0061,2026-03-06,1,481.89,481.89,Cash,Online
SALE040617,O0001,I0003,2025-11-16,1,440.78,440.78,UPI,Online
SALE040618,O0442,I0075,2026-04-30,2,236.14,472.28,UPI,Online
SALE040619,O0163,I0061,2026-06-05,1,533.07,533.07,UPI,Delivery
SALE040620,O0275,I0087,2026-03-24,3,190.34,571.02,UPI,Online
SALE040621,O0416,I0025,2026-05-24,1,88.1,88.1,Card,Dine-in
SALE040622,O0363,I0125,2026-07-12,2,318.67,637.34,UPI,Online
SALE040623,O0238,I0079,2026-05-17,2,190.08,380.16,UPI,Online
SALE040624,O0016,I0163,2026-03-12,1,126.39,126.39,Card,Dine-in
SALE040625,O0102,I0042,2026-04-01,1,418.84,418.84,UPI,Dine-in
SALE040626,O0092,I0025,2026-07-11,2,91.95,183.9,Cash,Delivery
SALE040627,O0041,I0024,2026-06-14,1,241.7,241.7,Card,Online
SALE040628,O0161,I0063,2025-09-27,1,349.15,349.15,Card,Dine-in
SALE040629,O0445,I0076,2026-04-21,1,202.17,202.17,Card,Takeaway
SALE040630,O0012,I0161,2026-04-05,1,499.04,499.04,Cash,Online
SALE040631,O0394,I0134,2026-06-04,1,425.54,425.54,Card,Delivery
SALE040632,O0253,I0086,2026-08-02,3,143.74,431.22,Cash,Delivery
SALE040633,O0043,I0024,2026-04-28,1,223.5,223.5,Card,Dine-in
SALE040634,O0056,I0023,2025-11-08,2,238.37,476.74,UPI,Online
SALE040635,O0078,I0013,2026-04-05,1,409.68,409.68,Card,Dine-in
SALE040636,O0157,I0060,2025-11-08,2,439.16,878.32,Card,Dine-in
SALE040637,O0368,I0125,2026-07-29,1,326.59,326.59,UPI,Dine-in
SALE040638,O0032,I0171,2025-10-07,2,439.06,878.12,UPI,Online
SALE040639,O0010,I0194,2025-10-06,2,486.45,972.9,UPI,Takeaway
SALE040640,O0015,I0196,2026-05-29,1,421.96,421.96,UPI,Takeaway
SALE040641,O0056,I0018,2025-12-06,1,369.85,369.85,UPI,Takeaway
SALE040642,O0151,I0064,2026-03-09,2,427.94,855.88,UPI,Online
SALE040643,O0065,I0028,2026-05-27,1,434.52,434.52,Card,Takeaway
SALE040644,O0118,I0046,2026-06-17,2,350.72,701.44,UPI,Delivery
SALE040645,O0026,I0015,2026-07-20,2,262.85,525.7,Card,Delivery
SALE040646,O0042,I0024,2025-12-15,1,221.34,221.34,Wallet,Online
SALE040647,O0011,I0188,2026-07-09,1,296.66,296.66,Card,Delivery
SALE040648,O0004,I0004,2026-03-23,3,476.99,1430.97,UPI,Delivery
SALE040649,O0035,I0006,2025-11-24,1,290.08,290.08,Card,Takeaway
SALE040650,O0303,I0096,2026-05-19,1,192.02,192.02,Wallet,Delivery
SALE040651,O0008,I0190,2025-12-25,2,294.8,589.6,Card,Online
SALE040652,O0016,I0165,2026-04-26,3,426.52,1279.56,Cash,Delivery
SALE040653,O0444,I0072,2025-11-08,1,125.13,125.13,UPI,Online
SALE040654,O0121,I0051,2025-12-08,1,324.51,324.51,UPI,Dine-in
SALE040655,O0198,I0275,2025-09-13,2,132.91,265.82,Card,Online
SALE040656,O0151,I0064,2026-03-23,2,427.94,855.88,UPI,Online
SALE040657,O0171,I0061,2026-03-11,1,509.24,509.24,UPI,Delivery
SALE040658,O0368,I0125,2026-04-08,1,326.59,326.59,Card,Takeaway
SALE040659,O0264,I0091,2025-12-21,2,114.48,228.96,UPI,Online
SALE040660,O0024,I0014,2025-11-09,1,322.44,322.44,Cash,Delivery
SALE040661,O0368,I0124,2026-08-18,4,490.95,1963.8,UPI,Dine-in
SALE040662,O0117,I0048,2026-02-01,2,305.93,611.86,Card,Dine-in
SALE040663,O0024,I0010,2025-12-06,2,418.79,837.58,UPI,Dine-in
SALE040664,O0345,I0116,2025-10-15,2,314.0,628.0,UPI,Delivery
SALE040665,O0185,I0271,2026-06-23,2,225.29,450.58,UPI,Dine-in
SALE040666,O0136,I0054,2026-02-12,1,241.78,241.78,Card,Dine-in
SALE040667,O0479,I0100,2026-02-06,1,264.41,264.41,Card,Online
SALE040668,O0182,I0070,2026-06-15,1,214.51,214.51,UPI,Delivery
SALE040669,O0246,I0082,2026-03-08,1,209.33,209.33,UPI,Dine-in
SALE040670,O0096,I0025,2026-04-26,1,84.68,84.68,UPI,Online
SALE040671,O0020,I0001,2026-03-25,1,363.82,363.82,UPI,Delivery
SALE040672,O0007,I0192,2026-05-10,1,250.55,250.55,Card,Delivery
SALE040673,O0068,I0027,2025-09-22,1,196.71,196.71,Card,Online
SALE040674,O0360,I0120,2026-02-03,1,365.44,365.44,Card,Dine-in
SALE040675,O0100,I0020,2026-02-18,1,446.72,446.72,Wallet,Dine-in
SALE040676,O0199,I0265,2026-07-26,1,187.96,187.96,UPI,Delivery
SALE040677,O0421,I0035,2026-07-09,2,474.92,949.84,Card,Takeaway
SALE040678,O0388,I0132,2026-08-23,1,422.39,422.39,Card,Delivery
SALE040679,O0193,I0266,2026-04-17,2,351.58,703.16,UPI,Online
SALE040680,O0096,I0025,2026-06-05,1,84.68,84.68,Cash,Dine-in
SALE040681,O0468,I0018,2026-07-23,1,397.07,397.07,UPI,Delivery
SALE040682,O0346,I0114,2026-04-08,1,253.54,253.54,Card,Online
SALE040683,O0339,I0112,2026-02-25,2,239.96,479.92,UPI,Delivery
SALE040684,O0496,I0140,2026-06-12,1,94.22,94.22,UPI,Delivery
SALE040685,O0276,I0086,2026-05-11,1,147.87,147.87,UPI,Online
SALE040686,O0030,I0012,2026-06-17,1,474.52,474.52,Cash,Online
SALE040687,O0196,I0272,2026-05-20,1,482.21,482.21,UPI,Delivery
SALE040688,O0403,I0140,2026-04-23,2,106.98,213.96,UPI,Delivery
SALE040689,O0041,I0022,2026-08-08,4,300.61,1202.44,UPI,Delivery
SALE040690,O0418,I0021,2026-08-08,3,295.96,887.88,UPI,Takeaway
SALE040691,O0370,I0125,2026-03-14,1,298.49,298.49,UPI,Online
SALE040692,O0097,I0023,2026-01-03,1,243.33,243.33,UPI,Dine-in
SALE040693,O0160,I0058,2026-07-06,1,254.06,254.06,UPI,Takeaway
SALE040694,O0097,I0018,2025-12-11,1,413.05,413.05,UPI,Takeaway
SALE040695,O0014,I0159,2025-09-28,1,483.0,483.0,UPI,Online
SALE040696,O0061,I0028,2025-10-30,1,429.26,429.26,Cash,Dine-in
SALE040697,O0291,I0099,2026-06-05,1,259.85,259.85,Card,Dine-in
SALE040698,O0349,I0117,2025-12-02,1,392.21,392.21,Card,Online
SALE040699,O0145,I0059,2026-06-07,1,405.72,405.72,Card,Dine-in
SALE040700,O0200,I0267,2026-05-05,2,145.5,291.0,UPI,Takeaway
SALE040701,O0094,I0018,2025-11-26,2,363.36,726.72,UPI,Dine-in
SALE040702,O0288,I0094,2025-09-03,1,265.98,265.98,UPI,Delivery
SALE040703,O0015,I0199,2025-12-03,1,196.92,196.92,UPI,Dine-in
SALE040704,O0076,I0014,2026-04-11,4,315.44,1261.76,Wallet,Dine-in
SALE040705,O0372,I0126,2026-08-26,2,293.57,587.14,Wallet,Delivery
SALE040706,O0057,I0018,2025-12-17,1,402.52,402.52,UPI,Online
SALE040707,O0180,I0059,2025-12-28,1,413.5,413.5,Wallet,Takeaway
SALE040708,O0206,I0075,2026-08-29,1,234.63,234.63,UPI,Delivery
SALE040709,O0271,I0090,2025-09-30,3,96.77,290.31,UPI,Delivery
SALE040710,O0298,I0096,2025-09-28,2,214.67,429.34,Card,Online
SALE040711,O0010,I0201,2026-04-12,1,140.83,140.83,Cash,Delivery
SALE040712,O0169,I0065,2026-07-06,2,500.18,1000.36,Card,Takeaway
SALE040713,O0305,I0093,2026-05-10,1,191.04,191.04,Wallet,Dine-in
SALE040714,O0321,I0112,2026-05-04,2,269.1,538.2,Card,Takeaway
SALE040715,O0174,I0061,2026-02-17,1,534.35,534.35,UPI,Online
SALE040716,O0004,I0163,2026-01-27,3,141.76,425.28,UPI,Takeaway
SALE040717,O0197,I0071,2026-06-16,2,292.6,585.2,Card,Takeaway
SALE040718,O0418,I0022,2026-08-30,1,310.39,310.39,UPI,Dine-in
SALE040719,O0186,I0267,2025-11-02,2,157.35,314.7,Cash,Delivery
SALE040720,O0139,I0054,2026-07-23,1,227.05,227.05,UPI,Delivery
SALE040721,O0056,I0018,2026-04-02,2,369.85,739.7,UPI,Takeaway
SALE040722,O0065,I0030,2025-10-23,1,242.55,242.55,UPI,Dine-in
SALE040723,O0010,I0165,2025-10-02,2,415.89,831.78,Cash,Takeaway
SALE040724,O0005,I0002,2026-04-25,1,398.36,398.36,UPI,Takeaway
SALE040725,O0015,I0166,2025-11-15,1,244.83,244.83,Cash,Delivery
SALE040726,O0232,I0077,2026-01-28,2,202.25,404.5,UPI,Online
SALE040727,O0248,I0085,2026-04-23,4,148.48,593.92,UPI,Delivery
SALE040728,O0092,I0021,2026-03-04,2,319.63,639.26,Card,Delivery
SALE040729,O0455,I0049,2026-08-06,1,484.63,484.63,Wallet,Delivery
SALE040730,O0132,I0055,2025-09-12,2,267.52,535.04,UPI,Online
SALE040731,O0406,I0138,2025-11-29,2,153.84,307.68,Card,Online
SALE040732,O0499,I0140,2026-06-13,1,97.15,97.15,Cash,Takeaway
SALE040733,O0042,I0019,2025-10-07,1,378.06,378.06,Card,Dine-in
SALE040734,O0184,I0272,2026-06-16,1,540.96,540.96,UPI,Online
SALE040735,O0071,I0014,2026-04-03,4,353.92,1415.68,UPI,Dine-in
SALE040736,O0391,I0135,2025-11-11,1,397.44,397.44,Card,Online
SALE040737,O0060,I0023,2025-11-09,1,254.53,254.53,Card,Online
SALE040738,O0300,I0097,2026-05-29,2,302.39,604.78,UPI,Dine-in
SALE040739,O0064,I0031,2026-06-23,1,322.12,322.12,UPI,Dine-in
SALE040740,O0280,I0092,2025-10-04,1,156.47,156.47,UPI,Online
SALE040741,O0052,I0022,2025-12-16,1,310.62,310.62,Cash,Takeaway
SALE040742,O0030,I0015,2026-05-05,4,237.02,948.08,UPI,Dine-in
SALE040743,O0264,I0086,2025-10-01,2,143.38,286.76,UPI,Delivery
SALE040744,O0011,I0163,2026-08-26,1,126.52,126.52,Card,Online
SALE040745,O0374,I0128,2026-02-27,4,130.1,520.4,UPI,Dine-in
SALE040746,O0003,I0200,2026-05-03,1,160.59,160.59,Card,Delivery
SALE040747,O0125,I0051,2026-07-26,1,317.9,317.9,Card,Delivery
SALE040748,O0148,I0062,2026-07-15,1,592.89,592.89,UPI,Dine-in
SALE040749,O0488,I0024,2026-03-07,1,237.66,237.66,UPI,Dine-in
SALE040750,O0032,I0161,2025-09-05,1,548.46,548.46,Cash,Online
SALE040751,O0374,I0128,2026-03-11,2,130.1,260.2,UPI,Online
SALE040752,O0008,I0190,2025-10-19,4,294.8,1179.2,UPI,Online
SALE040753,O0268,I0091,2026-04-16,1,112.53,112.53,Card,Online
SALE040754,O0096,I0018,2026-04-13,1,365.18,365.18,Cash,Takeaway
SALE040755,O0020,I0201,2025-10-30,4,128.35,513.4,UPI,Delivery
SALE040756,O0110,I0042,2025-09-18,1,456.54,456.54,UPI,Delivery
SALE040757,O0104,I0039,2026-06-23,4,577.91,2311.64,UPI,Delivery
SALE040758,O0275,I0086,2026-08-05,1,156.71,156.71,Card,Online
SALE040759,O0264,I0087,2025-11-15,2,175.39,350.78,UPI,Dine-in
SALE040760,O0125,I0051,2025-11-20,1,317.9,317.9,UPI,Online
SALE040761,O0308,I0098,2025-09-03,2,296.02,592.04,Card,Takeaway
SALE040762,O0195,I0277,2025-11-17,1,389.91,389.91,UPI,Takeaway
SALE040763,O0490,I0020,2025-11-05,3,484.65,1453.95,UPI,Dine-in
SALE040764,O0028,I0013,2025-09-11,3,431.46,1294.38,Cash,Delivery
SALE040765,O0184,I0271,2026-01-19,1,225.63,225.63,UPI,Online
SALE040766,O0037,I0193,2026-06-06,1,297.82,297.82,UPI,Dine-in
SALE040767,O0160,I0061,2026-05-05,1,521.85,521.85,UPI,Delivery
SALE040768,O0432,I0057,2025-09-23,1,579.24,579.24,UPI,Dine-in
SALE040769,O0253,I0090,2026-08-15,1,106.56,106.56,UPI,Online
SALE040770,O0083,I0035,2026-03-30,1,441.0,441.0,Card,Dine-in
SALE040771,O0316,I0107,2026-05-15,1,339.4,339.4,UPI,Online
SALE040772,O0122,I0051,2026-05-14,1,334.07,334.07,UPI,Online
SALE040773,O0098,I0023,2026-01-10,2,271.03,542.06,Cash,Delivery
SALE040774,O0495,I0140,2026-03-04,1,94.75,94.75,UPI,Dine-in
SALE040775,O0179,I0063,2026-02-07,1,340.44,340.44,Cash,Delivery
SALE040776,O0187,I0275,2026-04-04,1,124.71,124.71,Card,Dine-in
SALE040777,O0338,I0113,2025-09-05,1,150.34,150.34,Card,Online
SALE040778,O0270,I0087,2026-01-03,1,187.85,187.85,Card,Delivery
SALE040779,O0071,I0010,2026-06-20,2,435.96,871.92,UPI,Delivery
SALE040780,O0133,I0055,2026-06-07,1,283.41,283.41,UPI,Takeaway
SALE040781,O0119,I0048,2026-05-02,1,297.59,297.59,UPI,Takeaway
SALE040782,O0300,I0095,2026-05-21,3,258.14,774.42,UPI,Online
SALE040783,O0215,I0073,2026-04-16,2,161.98,323.96,UPI,Online
SALE040784,O0401,I0140,2026-05-10,2,103.22,206.44,Card,Dine-in
SALE040785,O0023,I0011,2026-03-22,2,441.63,883.26,UPI,Delivery
SALE040786,O0034,I0160,2026-03-19,1,125.69,125.69,Card,Online
SALE040787,O0032,I0168,2026-06-04,2,489.74,979.48,UPI,Online
SALE040788,O0002,I0007,2026-02-24,2,302.34,604.68,UPI,Dine-in
SALE040789,O0440,I0056,2026-05-01,2,296.36,592.72,UPI,Dine-in
SALE040790,O0015,I0198,2025-09-11,1,252.0,252.0,UPI,Dine-in
SALE040791,O0176,I0062,2026-04-15,1,563.74,563.74,UPI,Dine-in
SALE040792,O0196,I0070,2026-03-08,1,192.9,192.9,Card,Online
SALE040793,O0196,I0270,2026-05-14,2,286.28,572.56,UPI,Online
SALE040794,O0148,I0058,2025-09-26,2,262.68,525.36,Card,Dine-in
SALE040795,O0284,I0097,2026-08-02,2,328.7,657.4,Cash,Delivery
SALE040796,O0253,I0090,2025-11-12,3,106.56,319.68,Wallet,Online
SALE040797,O0192,I0272,2025-10-04,2,475.91,951.82,UPI,Delivery
SALE040798,O0339,I0112,2026-01-26,2,239.96,479.92,Card,Online
SALE040799,O0170,I0060,2025-09-12,2,451.61,903.22,Wallet,Online
SALE040800,O0259,I0091,2025-12-17,1,104.56,104.56,UPI,Dine-in
SALE040801,O0052,I0024,2025-10-26,4,224.87,899.48,UPI,Online
SALE040802,O0180,I0065,2026-08-27,2,535.53,1071.06,UPI,Dine-in
SALE040803,O0415,I0021,2026-06-12,2,307.34,614.68,Card,Online
SALE040804,O0059,I0020,2026-08-11,1,464.28,464.28,UPI,Delivery
SALE040805,O0190,I0071,2026-04-14,1,313.01,313.01,Wallet,Delivery
SALE040806,O0051,I0021,2025-11-22,3,326.65,979.95,Cash,Dine-in
SALE040807,O0282,I0094,2026-04-22,1,247.59,247.59,Wallet,Delivery
SALE040808,O0054,I0023,2026-04-18,1,256.08,256.08,UPI,Takeaway
SALE040809,O0197,I0271,2025-10-04,1,250.1,250.1,Card,Dine-in
SALE040810,O0399,I0136,2026-01-28,1,421.53,421.53,UPI,Takeaway
SALE040811,O0495,I0139,2025-12-21,2,77.86,155.72,Card,Takeaway
SALE040812,O0017,I0193,2026-01-18,1,314.11,314.11,UPI,Delivery
SALE040813,O0047,I0019,2026-07-15,2,348.67,697.34,UPI,Online
SALE040814,O0486,I0018,2026-08-17,1,380.97,380.97,UPI,Online
SALE040815,O0137,I0055,2026-07-13,2,288.45,576.9,Card,Takeaway
SALE040816,O0004,I0004,2025-12-10,1,476.99,476.99,Wallet,Takeaway
SALE040817,O0474,I0104,2026-04-01,4,231.75,927.0,UPI,Dine-in
SALE040818,O0031,I0193,2026-06-17,1,305.49,305.49,UPI,Takeaway
SALE040819,O0003,I0171,2026-08-10,2,449.35,898.7,Card,Delivery
SALE040820,O0278,I0088,2026-08-01,4,211.01,844.04,UPI,Online
SALE040821,O0489,I0021,2025-12-03,1,299.5,299.5,UPI,Delivery
SALE040822,O0047,I0018,2026-07-01,1,360.91,360.91,Cash,Dine-in
SALE040823,O0227,I0078,2026-08-22,1,237.86,237.86,UPI,Takeaway
SALE040824,O0257,I0092,2026-07-16,4,171.23,684.92,Card,Dine-in
SALE040825,O0184,I0268,2026-05-26,1,300.82,300.82,Card,Delivery
SALE040826,O0448,I0072,2025-09-28,1,141.67,141.67,UPI,Dine-in
SALE040827,O0113,I0048,2026-07-19,1,306.28,306.28,UPI,Delivery
SALE040828,O0121,I0050,2025-10-28,2,465.32,930.64,UPI,Dine-in
SALE040829,O0011,I0196,2026-07-27,2,430.35,860.7,Wallet,Online
SALE040830,O0053,I0021,2026-02-28,1,304.05,304.05,UPI,Dine-in
SALE040831,O0146,I0060,2025-11-08,2,463.16,926.32,Card,Online
SALE040832,O0482,I0023,2026-02-21,1,268.16,268.16,UPI,Dine-in
SALE040833,O0199,I0275,2026-05-16,4,136.85,547.4,UPI,Online
SALE040834,O0057,I0018,2026-08-31,2,402.52,805.04,UPI,Dine-in
SALE040835,O0201,I0075,2025-11-26,1,229.35,229.35,Card,Dine-in
SALE040836,O0424,I0036,2026-07-06,1,300.77,300.77,UPI,Online
SALE040837,O0360,I0118,2026-05-08,1,307.99,307.99,UPI,Delivery
SALE040838,O0010,I0165,2026-05-27,3,415.89,1247.67,UPI,Takeaway
SALE040839,O0182,I0069,2025-10-08,1,258.67,258.67,Card,Online
SALE040840,O0261,I0086,2025-11-26,1,158.89,158.89,Card,Online
SALE040841,O0105,I0038,2026-03-09,2,426.91,853.82,Card,Online
SALE040842,O0362,I0122,2026-03-03,1,433.8,433.8,UPI,Delivery
SALE040843,O0195,I0274,2026-02-02,3,211.82,635.46,UPI,Dine-in
SALE040844,O0139,I0055,2026-01-22,1,296.19,296.19,Card,Online
SALE040845,O0205,I0074,2026-08-04,1,188.17,188.17,UPI,Delivery
SALE040846,O0083,I0033,2026-05-06,1,366.15,366.15,Card,Online
SALE040847,O0372,I0127,2026-07-17,3,96.56,289.68,UPI,Online
SALE040848,O0249,I0083,2025-10-31,1,233.98,233.98,Card,Delivery
SALE040849,O0048,I0025,2025-12-08,1,86.74,86.74,UPI,Takeaway
SALE040850,O0191,I0277,2026-05-17,1,412.3,412.3,UPI,Delivery
SALE040851,O0438,I0056,2026-06-11,3,300.5,901.5,UPI,Delivery
SALE040852,O0154,I0061,2026-08-20,3,520.25,1560.75,Card,Delivery
SALE040853,O0130,I0051,2025-10-19,2,332.4,664.8,Card,Takeaway
SALE040854,O0416,I0020,2025-10-01,1,463.38,463.38,UPI,Delivery
SALE040855,O0266,I0091,2026-07-16,3,106.32,318.96,Cash,Dine-in
SALE040856,O0170,I0060,2026-01-20,1,451.61,451.61,UPI,Online
SALE040857,O0233,I0079,2025-09-09,1,192.08,192.08,Wallet,Takeaway
SALE040858,O0046,I0018,2025-09-20,3,393.41,1180.23,Cash,Delivery
SALE040859,O0419,I0025,2026-02-12,2,96.92,193.84,Cash,Delivery
SALE040860,O0495,I0140,2025-11-19,1,94.75,94.75,UPI,Delivery
SALE040861,O0029,I0011,2026-01-04,1,432.91,432.91,Wallet,Dine-in
SALE040862,O0037,I0197,2026-03-08,1,541.04,541.04,Cash,Online
SALE040863,O0013,I0009,2025-12-22,2,341.24,682.48,UPI,Online
SALE040864,O0222,I0077,2025-12-16,1,212.76,212.76,Card,Delivery
SALE040865,O0121,I0049,2026-07-27,1,489.78,489.78,UPI,Takeaway
SALE040866,O0144,I0063,2025-09-20,1,355.79,355.79,UPI,Dine-in
SALE040867,O0038,I0171,2025-11-01,2,455.22,910.44,UPI,Delivery
SALE040868,O0170,I0062,2026-05-05,1,596.39,596.39,Cash,Dine-in
SALE040869,O0410,I0142,2026-05-25,1,200.88,200.88,UPI,Dine-in
SALE040870,O0097,I0019,2025-11-26,2,374.19,748.38,Card,Dine-in
SALE040871,O0091,I0023,2026-08-31,2,252.56,505.12,UPI,Online
SALE040872,O0406,I0140,2026-02-04,4,102.5,410.0,Card,Online
SALE040873,O0045,I0020,2026-01-09,2,469.89,939.78,UPI,Takeaway
SALE040874,O0100,I0023,2026-03-23,2,272.44,544.88,UPI,Delivery
SALE040875,O0072,I0017,2026-04-03,1,436.37,436.37,UPI,Dine-in
SALE040876,O0361,I0124,2026-06-14,1,477.79,477.79,UPI,Online
SALE040877,O0012,I0194,2025-11-20,1,456.93,456.93,UPI,Takeaway
SALE040878,O0449,I0072,2026-04-16,1,133.19,133.19,Cash,Dine-in
SALE040879,O0144,I0059,2026-03-16,1,391.92,391.92,Cash,Takeaway
SALE040880,O0155,I0063,2026-04-05,1,347.78,347.78,UPI,Delivery
SALE040881,O0142,I0061,2026-05-09,1,478.84,478.84,UPI,Delivery
SALE040882,O0069,I0027,2026-01-20,1,190.04,190.04,UPI,Delivery
SALE040883,O0326,I0109,2025-09-01,1,178.2,178.2,UPI,Online
SALE040884,O0379,I0126,2026-03-06,1,292.2,292.2,Card,Delivery
SALE040885,O0183,I0272,2026-06-15,1,478.06,478.06,UPI,Delivery
SALE040886,O0098,I0021,2026-02-03,2,307.39,614.78,Card,Delivery
SALE040887,O0280,I0090,2025-11-04,1,108.4,108.4,UPI,Delivery
SALE040888,O0012,I0007,2026-05-11,4,288.98,1155.92,UPI,Takeaway
SALE040889,O0138,I0056,2025-09-12,2,322.41,644.82,Card,Online
SALE040890,O0038,I0165,2026-06-23,1,396.27,396.27,UPI,Online
SALE040891,O0460,I0050,2026-05-24,1,440.71,440.71,Card,Dine-in
SALE040892,O0018,I0202,2025-11-12,1,341.99,341.99,UPI,Takeaway
SALE040893,O0418,I0019,2026-02-22,1,367.99,367.99,UPI,Delivery
SALE040894,O0107,I0043,2025-10-20,3,351.97,1055.91,UPI,Delivery
SALE040895,O0179,I0060,2026-05-02,1,490.21,490.21,Card,Dine-in
SALE040896,O0166,I0060,2026-07-16,1,437.01,437.01,UPI,Delivery
SALE040897,O0429,I0033,2025-12-01,1,373.71,373.71,Card,Online
SALE040898,O0496,I0138,2026-05-20,1,158.85,158.85,UPI,Online
SALE040899,O0148,I0061,2025-09-03,2,512.54,1025.08,Cash,Dine-in
SALE040900,O0102,I0041,2025-11-02,1,432.56,432.56,UPI,Online
SALE040901,O0001,I0197,2025-09-30,1,480.93,480.93,UPI,Online
SALE040902,O0153,I0064,2026-03-25,1,444.24,444.24,UPI,Online
SALE040903,O0016,I0158,2026-05-08,2,131.37,262.74,Card,Online
SALE040904,O0207,I0072,2026-07-02,1,130.9,130.9,Card,Takeaway
SALE040905,O0055,I0020,2026-08-23,4,440.88,1763.52,Card,Online
SALE040906,O0424,I0036,2026-06-16,1,300.77,300.77,UPI,Delivery
SALE040907,O0402,I0139,2025-11-17,2,75.97,151.94,Card,Dine-in
SALE040908,O0265,I0092,2025-10-04,1,155.85,155.85,Cash,Delivery
SALE040909,O0156,I0060,2025-09-21,4,483.75,1935.0,UPI,Takeaway
SALE040910,O0023,I0017,2026-05-08,2,401.97,803.94,Card,Delivery
